kind	context	id	count	subjects
qid	statement_value	Q1065044	1	1
qid	statement_value	Q106516770	1	1
qid	statement_value	Q1065252	1	1
qid	statement_value	Q1065579	1	1
qid	statement_value	Q106560102	1	1
qid	statement_value	Q106575204	1	1
qid	statement_value	Q10659189	2	2
qid	statement_value	Q10660901	1	1
qid	statement_value	Q106612	2	2
qid	statement_value	Q1066186	4	4
qid	statement_value	Q106623510	1	1
qid	statement_value	Q106625486	1	1
qid	statement_value	Q1066260	1	1
qid	statement_value	Q1066536	1	1
qid	statement_value	Q106658	1	1
qid	statement_value	Q106674425	1	1
qid	statement_value	Q106674426	1	1
qid	statement_value	Q106680422	1	1
qid	statement_value	Q1066907	1	1
qid	statement_value	Q10669499	2	2
qid	statement_value	Q1066997	1	1
qid	statement_value	Q1067316	1	1
qid	statement_value	Q10673859	1	1
qid	statement_value	Q1067560	1	1
qid	statement_value	Q1067601	1	1
qid	statement_value	Q106763294	1	1
qid	statement_value	Q1067693	1	1
qid	statement_value	Q10677498	1	1
qid	statement_value	Q1068034	1	1
qid	statement_value	Q1068056	1	1
qid	statement_value	Q10683158	1	1
qid	statement_value	Q10684887	1	1
qid	statement_value	Q1068602	1	1
qid	statement_value	Q10686380	1	1
qid	statement_value	Q1068715	1	1
qid	statement_value	Q10688145	1	1
qid	statement_value	Q1068842	1	1
qid	statement_value	Q106887370	1	1
qid	statement_value	Q106887372	1	1
qid	statement_value	Q106887411	1	1
qid	statement_value	Q1068947	1	1
qid	statement_value	Q1069	12	12
qid	statement_value	Q1069045	1	1
qid	statement_value	Q106920978	1	1
qid	statement_value	Q106921367	1	1
qid	statement_value	Q1069252	1	1
qid	statement_value	Q1069267	1	1
qid	statement_value	Q10693	1	1
qid	statement_value	Q1069389	1	1
qid	statement_value	Q10694573	1	1
qid	statement_value	Q1069725	2	2
qid	statement_value	Q10698058	1	1
qid	statement_value	Q10698758	1	1
qid	statement_value	Q106998002	1	1
qid	statement_value	Q107	1	1
qid	statement_value	Q107010485	1	1
qid	statement_value	Q1070117	1	1
qid	statement_value	Q10701290	1	1
qid	statement_value	Q1070438	1	1
qid	statement_value	Q1071	23	23
qid	statement_value	Q1071027	1	1
qid	statement_value	Q1071136	1	1
qid	statement_value	Q10716104	1	1
qid	statement_value	Q107192328	1	1
qid	statement_value	Q107194116	1	1
qid	statement_value	Q107194564	1	1
qid	statement_value	Q1071985	2	2
qid	statement_value	Q1072	1	1
qid	statement_value	Q1072012	1	1
qid	statement_value	Q107211	1	1
qid	statement_value	Q107216	1	1
qid	statement_value	Q1072278	1	1
qid	statement_value	Q1072280	1	1
qid	statement_value	Q1072326	1	1
qid	statement_value	Q1072404	1	1
qid	statement_value	Q107246611	1	1
qid	statement_value	Q10726370	1	1
qid	statement_value	Q1072742	1	1
qid	statement_value	Q107293	1	1
qid	statement_value	Q10729326	1	1
qid	statement_value	Q1072946	1	1
qid	statement_value	Q107294708	1	1
qid	statement_value	Q107299985	1	1
qid	statement_value	Q1073	1	1
qid	statement_value	Q1073121	1	1
qid	statement_value	Q107313420	1	1
qid	statement_value	Q10737	5	5
qid	statement_value	Q1074	1	1
qid	statement_value	Q107402100	1	1
qid	statement_value	Q107407067	1	1
qid	statement_value	Q107414	1	1
qid	statement_value	Q1074150	1	1
qid	statement_value	Q107421100	1	1
qid	statement_value	Q107425	1	1
qid	statement_value	Q107434304	1	1
qid	statement_value	Q107485428	1	1
qid	statement_value	Q1074953	1	1
qid	statement_value	Q10749837	1	1
qid	statement_value	Q1075	1	1
qid	statement_value	Q10752679	1	1
qid	statement_value	Q1075310	2	2
qid	statement_value	Q10754476	1	1
qid	statement_value	Q1075651	1	1
qid	statement_value	Q1075810	1	1
qid	statement_value	Q1075912	1	1
qid	statement_value	Q1075929	1	1
qid	statement_value	Q107614077	1	1
qid	statement_value	Q107617	2	2
qid	statement_value	Q107627504	19	19
qid	statement_value	Q1076502	1	1
qid	statement_value	Q1076532	2	2
qid	statement_value	Q1076652	1	1
qid	statement_value	Q107679	1	1
qid	statement_value	Q1076803	1	1
qid	statement_value	Q1076906	1	1
qid	statement_value	Q107711	4	4
qid	statement_value	Q107724506	1	1
qid	statement_value	Q1077350	2	2
qid	statement_value	Q1077388	1	1
qid	statement_value	Q1078351	2	2
qid	statement_value	Q107885	1	1
qid	statement_value	Q1079023	1	1
qid	statement_value	Q107910355	1	1
qid	statement_value	Q1079241	1	1
qid	statement_value	Q1079748	1	1
qid	statement_value	Q10798	1	1
qid	statement_value	Q107994	1	1
qid	statement_value	Q108	7	7
qid	statement_value	Q108000	1	1
qid	statement_value	Q10800557	1	1
qid	statement_value	Q1080183	1	1
qid	statement_value	Q10803218	1	1
qid	statement_value	Q108065444	1	1
qid	statement_value	Q108102381	1	1
qid	statement_value	Q10811	1	1
qid	statement_value	Q108114826	1	1
qid	statement_value	Q108124122	2	2
qid	statement_value	Q1081491	1	1
qid	statement_value	Q108163	1	1
qid	statement_value	Q10817602	2	2
qid	statement_value	Q108212	1	1
qid	statement_value	Q108316901	1	1
qid	statement_value	Q108317304	2	2
qid	statement_value	Q108320110	1	1
qid	statement_value	Q108325	2	2
qid	statement_value	Q10832530	1	1
qid	statement_value	Q1083265	1	1
qid	statement_value	Q10833314	2	2
qid	statement_value	Q1083457	1	1
qid	statement_value	Q108370147	1	1
qid	statement_value	Q108376	1	1
qid	statement_value	Q1084	127	127
qid	statement_value	Q10843263	1	1
qid	statement_value	Q10843402	2	2
qid	statement_value	Q1084472	1	1
qid	statement_value	Q108458	2	2
qid	statement_value	Q108466280	1	1
qid	statement_value	Q108492219	1	1
qid	statement_value	Q1085	2	2
qid	statement_value	Q10850	1	1
qid	statement_value	Q108527339	1	1
qid	statement_value	Q108544861	1	1
qid	statement_value	Q108545184	1	1
qid	statement_value	Q108554349	1	1
qid	statement_value	Q108566	1	1
qid	statement_value	Q108566387	1	1
qid	statement_value	Q10856962	1	1
qid	statement_value	Q10857409	1	1
qid	statement_value	Q10858068	2	2
qid	statement_value	Q10858537	1	1
qid	statement_value	Q10859394	1	1
qid	statement_value	Q10859910	1	1
qid	statement_value	Q1085993	1	1
qid	statement_value	Q108599713	1	1
qid	statement_value	Q1086	1	1
qid	statement_value	Q108602677	1	1
qid	statement_value	Q10861387	1	1
qid	statement_value	Q10861465	4	4
qid	statement_value	Q10862618	1	1
qid	statement_value	Q10862983	1	1
qid	statement_value	Q108634029	1	1
qid	statement_value	Q108636	1	1
qid	statement_value	Q108696977	1	1
qid	statement_value	Q1087	1	1
qid	statement_value	Q10870555	1	1
qid	statement_value	Q108709	71	71
qid	statement_value	Q1087138	1	1
qid	statement_value	Q108714555	1	1
qid	statement_value	Q108714611	1	1
qid	statement_value	Q108715764	25	25
qid	statement_value	Q108719793	1	1
qid	statement_value	Q10872101	1	1
qid	statement_value	Q1087262	1	1
qid	statement_value	Q108728	1	1
qid	statement_value	Q10873124	1	1
qid	statement_value	Q1087392	1	1
qid	statement_value	Q108763834	1	1
qid	statement_value	Q10876391	1	1
qid	statement_value	Q108766	1	1
qid	statement_value	Q108779	1	1
qid	statement_value	Q1088	1	1
qid	statement_value	Q10880526	1	1
qid	statement_value	Q108818661	1	1
qid	statement_value	Q1088223	1	1
qid	statement_value	Q108824675	1	1
qid	statement_value	Q108824961	1	1
qid	statement_value	Q10884	1	1
qid	statement_value	Q1088449	1	1
qid	statement_value	Q108898119	1	1
qid	statement_value	Q1089	1	1
qid	statement_value	Q108909759	1	1
qid	statement_value	Q108910022	1	1
qid	statement_value	Q108915766	1	1
qid	statement_value	Q108938323	1	1
qid	statement_value	Q108951109	1	1
qid	statement_value	Q109	2	2
qid	statement_value	Q1090	1	1
qid	statement_value	Q109017112	1	1
qid	statement_value	Q1090219	1	1
qid	statement_value	Q109061712	2	1
qid	statement_value	Q1090674	1	1
qid	statement_value	Q10908	1	1
qid	statement_value	Q1090839	1	1
qid	statement_value	Q1091	2	2
qid	statement_value	Q109154771	1	1
qid	statement_value	Q109196	1	1
qid	statement_value	Q109243377	2	2
qid	statement_value	Q1092499	1	1
qid	statement_value	Q1092641	1	1
qid	statement_value	Q10929058	1	1
qid	statement_value	Q1092993	1	1
qid	statement_value	Q10931	2	2
qid	statement_value	Q1093180	1	1
qid	statement_value	Q1093205	1	1
qid	statement_value	Q1093434	1	1
qid	statement_value	Q1093742	1	1
qid	statement_value	Q1093759	1	1
qid	statement_value	Q109391	2	2
qid	statement_value	Q1094	1	1
qid	statement_value	Q109411	1	1
qid	statement_value	Q10943	2	2
qid	statement_value	Q109453857	1	1
qid	statement_value	Q1095	1	1
qid	statement_value	Q109528322	9	9
qid	statement_value	Q10953859	1	1
qid	statement_value	Q10954253	1	1
qid	statement_value	Q109568772	1	1
qid	statement_value	Q109568858	1	1
qid	statement_value	Q109593105	1	1
qid	statement_value	Q1096	1	1
qid	statement_value	Q109607	1	1
qid	statement_value	Q109657162	1	1
qid	statement_value	Q109674924	1	1
qid	statement_value	Q1096907	1	1
qid	statement_value	Q1097118	1	1
qid	statement_value	Q10971443	4	4
qid	statement_value	Q109742	1	1
qid	statement_value	Q1097498	1	1
qid	statement_value	Q10976085	1	1
qid	statement_value	Q1097630	1	1
qid	statement_value	Q109769583	1	1
qid	statement_value	Q1097775	2	2
qid	statement_value	Q10978	3	3
qid	statement_value	Q1097859	1	1
qid	statement_value	Q1097949	1	1
qid	statement_value	Q1098	1	1
qid	statement_value	Q10980	1	1
qid	statement_value	Q10980893	1	1
qid	statement_value	Q109862464	1	1
qid	statement_value	Q10987	1	1
qid	statement_value	Q10988133	2	2
qid	statement_value	Q1099	2	2
qid	statement_value	Q10990	1	1
qid	statement_value	Q109911295	1	1
qid	statement_value	Q109925875	1	1
qid	statement_value	Q109940	1	1
qid	statement_value	Q109964	1	1
qid	statement_value	Q10998	1	1
qid	statement_value	Q110	4	4
qid	statement_value	Q1100	1	1
qid	statement_value	Q110015752	1	1
qid	statement_value	Q11002	1	1
qid	statement_value	Q110022	3	3
qid	statement_value	Q11004	1	1
qid	statement_value	Q1100491	1	1
qid	statement_value	Q11006	2	2
qid	statement_value	Q110063840	24	24
qid	statement_value	Q110079	1	1
qid	statement_value	Q110084	1	1
qid	statement_value	Q110088311	1	1
qid	statement_value	Q11009	1	1
qid	statement_value	Q11011074	1	1
qid	statement_value	Q11012	1	1
qid	statement_value	Q11015	1	1
qid	statement_value	Q110155210	1	1
qid	statement_value	Q11016	7	7
qid	statement_value	Q110163922	1	1
qid	statement_value	Q110176	1	1
qid	statement_value	Q11019	1	1
qid	statement_value	Q1102	1	1
qid	statement_value	Q11022	1	1
qid	statement_value	Q11023	1	1
qid	statement_value	Q11024	1	1
qid	statement_value	Q110255742	1	1
qid	statement_value	Q110272656	1	1
qid	statement_value	Q11027461	1	1
qid	statement_value	Q11027623	1	1
qid	statement_value	Q110279643	3	3
qid	statement_value	Q11028	1	1
qid	statement_value	Q110297224	1	1
qid	statement_value	Q1103	2	2
qid	statement_value	Q11030	2	2
qid	statement_value	Q110300820	1	1
qid	statement_value	Q110304	1	1
qid	statement_value	Q110316701	1	1
qid	statement_value	Q11032	7	7
qid	statement_value	Q110324480	4	4
qid	statement_value	Q11033	1	1
qid	statement_value	Q1103369	1	1
qid	statement_value	Q11034	4	4
qid	statement_value	Q11035	2	2
qid	statement_value	Q110382634	1	1
qid	statement_value	Q11038979	1	1
qid	statement_value	Q1104034	1	1
qid	statement_value	Q1104153	1	1
qid	statement_value	Q110419691	1	1
qid	statement_value	Q110421465	1	1
qid	statement_value	Q1104234	1	1
qid	statement_value	Q110443830	1	1
qid	statement_value	Q110458263	2	2
qid	statement_value	Q110459162	1	1
qid	statement_value	Q1105	1	1
qid	statement_value	Q110504663	1	1
qid	statement_value	Q11053	1	1
qid	statement_value	Q110548596	1	1
qid	statement_value	Q11056900	1	1
qid	statement_value	Q110592635	1	1
qid	statement_value	Q1106	1	1
qid	statement_value	Q11060274	1	1
qid	statement_value	Q110611176	1	1
qid	statement_value	Q110611295	1	1
qid	statement_value	Q11061286	1	1
qid	statement_value	Q11063	2	2
qid	statement_value	Q110699729	1	1
qid	statement_value	Q1107	1	1
qid	statement_value	Q110729089	1	1
qid	statement_value	Q1107393	1	1
qid	statement_value	Q11075979	1	1
qid	statement_value	Q1107656	1	1
qid	statement_value	Q110786	22	22
qid	statement_value	Q110789283	1	1
qid	statement_value	Q110791	1	1
qid	statement_value	Q1108	3	3
qid	statement_value	Q11081	2	2
qid	statement_value	Q11081619	1	1
qid	statement_value	Q11083	1	1
qid	statement_value	Q11083119	1	1
qid	statement_value	Q11085	2	2
qid	statement_value	Q110854230	1	1
qid	statement_value	Q110854780	1	1
qid	statement_value	Q11085831	1	1
qid	statement_value	Q11086567	1	1
qid	statement_value	Q110874	1	1
qid	statement_value	Q1108792	1	1
qid	statement_value	Q110879706	1	1
qid	statement_value	Q1109	1	1
qid	statement_value	Q11090	1	1
qid	statement_value	Q1109069	1	1
qid	statement_value	Q110910247	1	1
qid	statement_value	Q110942731	2	2
qid	statement_value	Q110951908	1	1
qid	statement_value	Q1109680	1	1
qid	statement_value	Q110972325	1	1
qid	statement_value	Q110983878	9	9
qid	statement_value	Q110985381	1	1
qid	statement_value	Q111	5	5
qid	statement_value	Q111015439	1	1
qid	statement_value	Q111029	1	1
qid	statement_value	Q111042857	2	2
qid	statement_value	Q111048186	2	2
qid	statement_value	Q11106	1	1
qid	statement_value	Q1110689	1	1
qid	statement_value	Q1110794	1	1
qid	statement_value	Q111079961	1	1
qid	statement_value	Q111081068	1	1
qid	statement_value	Q111081138	4	4
qid	statement_value	Q111092	2	2
qid	statement_value	Q11111237	1	1
qid	statement_value	Q111124	2	2
qid	statement_value	Q11113719	1	1
qid	statement_value	Q111140	1	1
qid	statement_value	Q111161	2	2
qid	statement_value	Q1112	1	1
qid	statement_value	Q111200596	1	1
qid	statement_value	Q11122389	1	1
qid	statement_value	Q111224	1	1
qid	statement_value	Q1112477	1	1
qid	statement_value	Q11124885	1	1
qid	statement_value	Q1112585	1	1
qid	statement_value	Q111294455	1	1
qid	statement_value	Q1113454	1	1
qid	statement_value	Q1113483	1	1
qid	statement_value	Q111352	1	1
qid	statement_value	Q1113838	5	5
qid	statement_value	Q111450509	1	1
qid	statement_value	Q1115	1	1
qid	statement_value	Q1115162	1	1
qid	statement_value	Q111550147	1	1
qid	statement_value	Q1115672	1	1
qid	statement_value	Q11158	1	1
qid	statement_value	Q11160262	1	1
qid	statement_value	Q1116133	1	1
qid	statement_value	Q11162356	1	1
qid	statement_value	Q111648372	1	1
qid	statement_value	Q111661805	2	2
qid	statement_value	Q11166728	1	1
qid	statement_value	Q11167	1	1
qid	statement_value	Q11169	1	1
qid	statement_value	Q11172462	1	1
qid	statement_value	Q11173	1	1
qid	statement_value	Q11175	1	1
qid	statement_value	Q11175039	1	1
qid	statement_value	Q11183017	1	1
qid	statement_value	Q111837	1	1
qid	statement_value	Q11183787	1	1
qid	statement_value	Q11184976	1	1
qid	statement_value	Q11184979	1	1
qid	statement_value	Q11184992	1	1
qid	statement_value	Q11185000	2	2
qid	statement_value	Q11185341	2	2
qid	statement_value	Q11185388	1	1
qid	statement_value	Q11185411	1	1
qid	statement_value	Q111862665	1	1
qid	statement_value	Q11186375	1	1
qid	statement_value	Q111878552	7	7
qid	statement_value	Q11188	1	1
qid	statement_value	Q1119	1	1
qid	statement_value	Q11190	17	17
qid	statement_value	Q11193	1	1
qid	statement_value	Q11197	1	1
qid	statement_value	Q1119911	2	2
qid	statement_value	Q111992011	1	1
qid	statement_value	Q111994656	1	1
qid	statement_value	Q112	1	1
qid	statement_value	Q11201061	1	1
qid	statement_value	Q11202952	1	1
qid	statement_value	Q112040407	1	1
qid	statement_value	Q112041972	1	1
qid	statement_value	Q112045556	2	2
qid	statement_value	Q11205	1	1
qid	statement_value	Q112052646	1	1
qid	statement_value	Q112075216	1	1
qid	statement_value	Q112099	1	1
qid	statement_value	Q1121	1	1
qid	statement_value	Q112121897	1	1
qid	statement_value	Q1121224	2	2
qid	statement_value	Q11213	2	2
qid	statement_value	Q112154728	1	1
qid	statement_value	Q112161	1	1
qid	statement_value	Q1121708	7	7
qid	statement_value	Q112192788	1	1
qid	statement_value	Q1122094	1	1
qid	statement_value	Q11223899	1	1
qid	statement_value	Q1122506	1	1
qid	statement_value	Q112258376	1	1
qid	statement_value	Q112263731	2	2
qid	statement_value	Q11229	1	1
qid	statement_value	Q1123	1	1
qid	statement_value	Q1123029	1	1
qid	statement_value	Q1123139	1	1
qid	statement_value	Q11236878	1	1
qid	statement_value	Q1124006	1	1
qid	statement_value	Q11241	1	1
qid	statement_value	Q1124198	4	4
qid	statement_value	Q1124301	1	1
qid	statement_value	Q1124327	1	1
qid	statement_value	Q11247470	1	1
qid	statement_value	Q1124860	1	1
qid	statement_value	Q1125062	1	1
qid	statement_value	Q1125102	1	1
qid	statement_value	Q1125321	1	1
qid	statement_value	Q1125338	1	1
qid	statement_value	Q1125415	1	1
qid	statement_value	Q112572697	1	1
qid	statement_value	Q1125776	1	1
qid	statement_value	Q112612691	1	1
qid	statement_value	Q112612914	1	1
qid	statement_value	Q112613506	2	2
qid	statement_value	Q112613829	1	1
qid	statement_value	Q112619241	1	1
qid	statement_value	Q112619249	1	1
qid	statement_value	Q112624863	1	1
qid	statement_value	Q1126251	1	1
qid	statement_value	Q11263525	1	1
qid	statement_value	Q11264216	1	1
qid	statement_value	Q112653827	1	1
qid	statement_value	Q1126556	5	5
qid	statement_value	Q112674694	1	1
qid	statement_value	Q11269	2	2
qid	statement_value	Q112700797	1	1
qid	statement_value	Q11271835	1	1
qid	statement_value	Q1127209	1	1
qid	statement_value	Q1127246	1	1
qid	statement_value	Q1127330	1	1
qid	statement_value	Q11276	1	1
qid	statement_value	Q112779060	1	1
qid	statement_value	Q1128	1	1
qid	statement_value	Q11281	1	1
qid	statement_value	Q1128255	1	1
qid	statement_value	Q112827867	2	2
qid	statement_value	Q1128324	1	1
qid	statement_value	Q11283415	1	1
qid	statement_value	Q11284655	1	1
qid	statement_value	Q1128622	1	1
qid	statement_value	Q11288132	1	1
qid	statement_value	Q11289374	1	1
qid	statement_value	Q112917738	1	1
qid	statement_value	Q11292	1	1
qid	statement_value	Q1129239	1	1
qid	statement_value	Q11293375	1	1
qid	statement_value	Q1129474	1	1
qid	statement_value	Q1129632	1	1
qid	statement_value	Q1129653	1	1
qid	statement_value	Q113016019	1	1
qid	statement_value	Q113016630	1	1
qid	statement_value	Q11303	1	1
qid	statement_value	Q11303285	1	1
qid	statement_value	Q11303721	1	1
qid	statement_value	Q1130519	1	1
qid	statement_value	Q1130761	1	1
qid	statement_value	Q113083888	13	13
qid	statement_value	Q113093	1	1
qid	statement_value	Q113103481	2	2
qid	statement_value	Q113112	1	1
qid	statement_value	Q113115542	1	1
qid	statement_value	Q113119617	1	1
qid	statement_value	Q1131270	1	1
qid	statement_value	Q113137531	1	1
qid	statement_value	Q11315	1	1
qid	statement_value	Q113159385	1	1
qid	statement_value	Q113162017	1	1
qid	statement_value	Q113191810	1	1
qid	statement_value	Q113192107	2	2
