internal_id	source_key	lexeme_ids_json	entity_sha256_json	lemma_json	stratum	pinned	proposal_option_id	constructor	expression	explicit_form_arguments	source_completeness	gf_fit	inference_confidence	review_status	structural_evidence	source_statement_ids_json	source_form_ids_json	p5548_evidence_json	field_evidence_json	complete_record_comparison	gf_record_sha256	pgf_sha256	gf_s_sg_nom_json	gf_s_sg_acc_json	gf_s_sg_dat_json	gf_s_sg_gen_json	gf_s_pl_nom_json	gf_s_pl_acc_json	gf_s_pl_dat_json	gf_s_pl_gen_json	gf_gender_json	gf_co_json	gf_uncap_s_sg_nom_json	gf_uncap_s_sg_acc_json	gf_uncap_s_sg_dat_json	gf_uncap_s_sg_gen_json	gf_uncap_s_pl_nom_json	gf_uncap_s_pl_acc_json	gf_uncap_s_pl_dat_json	gf_uncap_s_pl_gen_json	gf_uncap_co_json	gf_csep_json
wdn_000094_N	L775130	["L775130"]	["a8169ec94dcf4bcd61df3f646f313db4e6321b7d10e29d2ffdc5fd25f7e1ca77"]	"Torschützenkönig"	regular_masculine	no	wdn_000094_p001	mkN_lemma	P.mkN "Torschützenkönig"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L775130$ED4C4EC4-6E21-496D-A159-8B4111BF8718"]	{"s_pl_acc":["L775130-F8"],"s_pl_dat":["L775130-F6"],"s_pl_gen":["L775130-F4"],"s_pl_nom":["L775130-F2"],"s_sg_acc":["L775130-F7"],"s_sg_dat":["L775130-F5"],"s_sg_gen":["L775130-F3"],"s_sg_nom":["L775130-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	cd6a9f9a203253f59cf0f88d254e8a6ff46d8225a45835aa6947dd4e1b129906	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Torschützenkönig"	"Torschützenkönig"	"Torschützenkönig"	"Torschützenkönigs"	"Torschützenkönige"	"Torschützenkönige"	"Torschützenkönigen"	"Torschützenkönige"	"masculine"	"Torschützenkönig"	"torschützenkönig"	"torschützenkönig"	"torschützenkönig"	"torschützenkönigs"	"torschützenkönige"	"torschützenkönige"	"torschützenkönigen"	"torschützenkönige"	"torschützenkönig"	"bind"
wdn_000096_N	L775568	["L775568"]	["ebfb5446330d55311f4302b3485c85d990cca5dc4ef8d5ce93d49d1343f4e359"]	"Vernichtungskrieg"	regular_masculine	no	wdn_000096_p001	mkN_lemma	P.mkN "Vernichtungskrieg"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L775568$586DF8D9-4CD2-4503-B58D-46AD2C0033C7"]	{"s_pl_acc":["L775568-F8"],"s_pl_dat":["L775568-F6"],"s_pl_gen":["L775568-F4"],"s_pl_nom":["L775568-F2"],"s_sg_acc":["L775568-F7"],"s_sg_dat":["L775568-F5"],"s_sg_gen":["L775568-F3"],"s_sg_nom":["L775568-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	5ce972cff8ac956044705dfed57dc1191c248de529ec9e62bed5cb9bb3fbde3e	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Vernichtungskrieg"	"Vernichtungskrieg"	"Vernichtungskrieg"	"Vernichtungskriegs"	"Vernichtungskriege"	"Vernichtungskriege"	"Vernichtungskriegen"	"Vernichtungskriege"	"masculine"	"Vernichtungskrieg"	"vernichtungskrieg"	"vernichtungskrieg"	"vernichtungskrieg"	"vernichtungskriegs"	"vernichtungskriege"	"vernichtungskriege"	"vernichtungskriegen"	"vernichtungskriege"	"vernichtungskrieg"	"bind"
wdn_000098_N	L775871	["L775871"]	["bf956e272a5bc1269b52f5a5663e7ad3ec92c565d34b9853766edac070891640"]	"Saibling"	regular_masculine	no	wdn_000098_p001	mkN_lemma	P.mkN "Saibling"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L775871$90018394-7E2B-4438-BF3F-FC94CB6A337A"]	{"s_pl_acc":["L775871-F8"],"s_pl_dat":["L775871-F6"],"s_pl_gen":["L775871-F4"],"s_pl_nom":["L775871-F2"],"s_sg_acc":["L775871-F7"],"s_sg_dat":["L775871-F5"],"s_sg_gen":["L775871-F3"],"s_sg_nom":["L775871-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	1d03b84ff7caf6ccd8d6a6e884fff40cd9b8bb29ff870fba44860152656bc2a6	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Saibling"	"Saibling"	"Saibling"	"Saiblings"	"Saiblinge"	"Saiblinge"	"Saiblingen"	"Saiblinge"	"masculine"	"Saibling"	"saibling"	"saibling"	"saibling"	"saiblings"	"saiblinge"	"saiblinge"	"saiblingen"	"saiblinge"	"saibling"	"bind"
wdn_000099_N	L776171	["L776171"]	["f3611bb42fbc1e0c1e15810c74cac8b4be497fde7806fadcfb9d74a0f268abfa"]	"Branchenriese"	irregular_full	no	wdn_000099_p002	mkN_lemma_gender	P.mkN "Branchenriese" P.masculine	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L776171$B7D58F47-38DD-4557-8866-20329A4ACDEC"]	{"s_pl_acc":["L776171-F8"],"s_pl_dat":["L776171-F7"],"s_pl_gen":["L776171-F6"],"s_pl_nom":["L776171-F5"],"s_sg_acc":["L776171-F4"],"s_sg_dat":["L776171-F3"],"s_sg_gen":["L776171-F2"],"s_sg_nom":["L776171-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	d5af82ebb81e0ca4ad6c2159af9565376fad038be03af778fa1eefb05d09c6f1	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Branchenriese"	"Branchenriesen"	"Branchenriesen"	"Branchenriesen"	"Branchenriesen"	"Branchenriesen"	"Branchenriesen"	"Branchenriesen"	"masculine"	"Branchenriesen"	"branchenriese"	"branchenriesen"	"branchenriesen"	"branchenriesen"	"branchenriesen"	"branchenriesen"	"branchenriesen"	"branchenriesen"	"branchenriesen"	"bind"
wdn_000100_N	L777293	["L777293"]	["824caf8f0d35ea871f3f9c1445bcb5c2cbf81c2232e94fcf291691eb3912bdbb"]	"Insider-Handel"	hyphenated	no	wdn_000100_p001	mkN_lemma	P.mkN "Insider-Handel"	1	partial	compatible_with_inference	provisional	sampled	none_recorded	["L777293$220384B6-68E5-4CB0-B09C-D53CACF45F6B"]	{"s_sg_acc":["L777293-F4"],"s_sg_dat":["L777293-F3"],"s_sg_gen":["L777293-F2"],"s_sg_nom":["L777293-F1"]}	[]	{"co":"provisional_inference","csep":"reviewed_inference","gender":"source_exact","s_pl_acc":"provisional_inference","s_pl_dat":"provisional_inference","s_pl_gen":"provisional_inference","s_pl_nom":"provisional_inference","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	22179a267ba4227dbfea97d2e7fc8d8f1aa726ad0dc95f0ffaa9f8a8457ddcd6	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Insider-Handel"	"Insider-Handel"	"Insider-Handel"	"Insider-Handels"	"Insider-Handel"	"Insider-Handel"	"Insider-Handeln"	"Insider-Handel"	"masculine"	"Insider-Handel"	"Insider-Handel"	"Insider-Handel"	"Insider-Handel"	"Insider-Handels"	"Insider-Handel"	"Insider-Handel"	"Insider-Handeln"	"Insider-Handel"	"Insider-Handel"	"hyphen"
wdn_000101_N	L777539	["L777539"]	["9c16263d1a7b6e05e1ba122d299a20303a73a6e8a62926ed654185243bdd7b44"]	"TV-Kanal"	hyphenated	no	wdn_000101_p007	mkN_two	P.mkN "TV-Kanal" "TV-Kanäle" P.masculine	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L777539$13124D5D-1330-4F7E-B6E1-5F821F047AAA"]	{"s_pl_acc":["L777539-F8"],"s_pl_dat":["L777539-F7"],"s_pl_gen":["L777539-F6"],"s_pl_nom":["L777539-F5"],"s_sg_acc":["L777539-F4"],"s_sg_dat":["L777539-F3"],"s_sg_gen":["L777539-F2"],"s_sg_nom":["L777539-F1"]}	[]	{"co":"provisional_inference","csep":"reviewed_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	dd3727953d803cbff3532abd654c90f625f2128cd8a10e2d2a973c542ae5a999	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"TV-Kanal"	"TV-Kanal"	"TV-Kanal"	"TV-Kanals"	"TV-Kanäle"	"TV-Kanäle"	"TV-Kanälen"	"TV-Kanäle"	"masculine"	"TV-Kanal"	"TV-Kanal"	"TV-Kanal"	"TV-Kanal"	"TV-Kanals"	"TV-Kanäle"	"TV-Kanäle"	"TV-Kanälen"	"TV-Kanäle"	"TV-Kanal"	"hyphen"
wdn_000104_N	L778629	["L778629"]	["fa71e8cfee7b428a5bb832d67335bc836ed89df3d2107c7645949c12333e626d"]	"Lebensversicherungsunternehmen"	invariant_plural	no	wdn_000104_p002	mkN_lemma_gender	P.mkN "Lebensversicherungsunternehmen" P.neuter	1	complete	exact_source_evidence	provisional	sampled	explicit_compound_analysis	["L778629$9472f786-4aa5-0af2-0b7c-0ee146d72365","L778629$BD33F08E-E867-4788-9145-836C44040F5A","L778629$a3b4f54b-43c5-4da1-84d3-8f1f47b08a8a"]	{"s_pl_acc":["L778629-F8"],"s_pl_dat":["L778629-F7"],"s_pl_gen":["L778629-F6"],"s_pl_nom":["L778629-F5"],"s_sg_acc":["L778629-F4"],"s_sg_dat":["L778629-F3"],"s_sg_gen":["L778629-F2"],"s_sg_nom":["L778629-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	fd39d3f1d4e4a17ccf709229366ca5ff7febc7ed558cfa1ce4a8e4b133986333	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Lebensversicherungsunternehmen"	"Lebensversicherungsunternehmen"	"Lebensversicherungsunternehmen"	"Lebensversicherungsunternehmens"	"Lebensversicherungsunternehmen"	"Lebensversicherungsunternehmen"	"Lebensversicherungsunternehmen"	"Lebensversicherungsunternehmen"	"neuter"	"Lebensversicherungsunternehmen"	"lebensversicherungsunternehmen"	"lebensversicherungsunternehmen"	"lebensversicherungsunternehmen"	"lebensversicherungsunternehmens"	"lebensversicherungsunternehmen"	"lebensversicherungsunternehmen"	"lebensversicherungsunternehmen"	"lebensversicherungsunternehmen"	"lebensversicherungsunternehmen"	"bind"
wdn_000105_N	L778810	["L778810"]	["7154c6b01eb2ecca7b9234881d538fe1d9b5edaa9cefcf076d71c4ca3bd2bc7b"]	"Schätzverfahren"	invariant_plural	no	wdn_000105_p002	mkN_lemma_gender	P.mkN "Schätzverfahren" P.neuter	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L778810$888889B2-0216-4E5B-B43F-9D4B103018ED"]	{"s_pl_acc":["L778810-F8"],"s_pl_dat":["L778810-F7"],"s_pl_gen":["L778810-F6"],"s_pl_nom":["L778810-F5"],"s_sg_acc":["L778810-F4"],"s_sg_dat":["L778810-F3"],"s_sg_gen":["L778810-F2"],"s_sg_nom":["L778810-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	a0cfc6dcfe1fe5f0fd154e2f5302d572ee2d7430d6071080d0709b7c54a1d19b	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Schätzverfahren"	"Schätzverfahren"	"Schätzverfahren"	"Schätzverfahrens"	"Schätzverfahren"	"Schätzverfahren"	"Schätzverfahren"	"Schätzverfahren"	"neuter"	"Schätzverfahren"	"schätzverfahren"	"schätzverfahren"	"schätzverfahren"	"schätzverfahrens"	"schätzverfahren"	"schätzverfahren"	"schätzverfahren"	"schätzverfahren"	"schätzverfahren"	"bind"
wdn_000106_N	L778941	["L778941"]	["7fee0ed78ceb6119e2f505c40f1f59bd807fdb20dd0f0f2af127a753ab30321f"]	"Lebenssinn"	regular_masculine	no	wdn_000106_p001	mkN_lemma	P.mkN "Lebenssinn"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L778941$38D36152-4FAE-434E-8AD1-AF674AE2862E"]	{"s_pl_acc":["L778941-F8"],"s_pl_dat":["L778941-F6"],"s_pl_gen":["L778941-F4"],"s_pl_nom":["L778941-F2"],"s_sg_acc":["L778941-F7"],"s_sg_dat":["L778941-F5"],"s_sg_gen":["L778941-F3"],"s_sg_nom":["L778941-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	6afc1afdd9369d5170d43ee37926a38a65dca5bcdd4318d39854e0db25f3026e	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Lebenssinn"	"Lebenssinn"	"Lebenssinn"	"Lebenssinnes"	"Lebenssinne"	"Lebenssinne"	"Lebenssinnen"	"Lebenssinne"	"masculine"	"Lebenssinn"	"lebenssinn"	"lebenssinn"	"lebenssinn"	"lebenssinnes"	"lebenssinne"	"lebenssinne"	"lebenssinnen"	"lebenssinne"	"lebenssinn"	"bind"
wdn_000107_N	L778972	["L778972"]	["84d516e88d0525ee7302b0902adedb7f428fa373852b31898d85af3b4788ed23"]	"Wiederlesen"	partial_evidence	no	wdn_000107_p002	mkN_lemma_gender	P.mkN "Wiederlesen" P.neuter	1	partial	compatible_with_inference	provisional	sampled	none_recorded	["L778972$198C5841-8C2C-47AE-A0FB-5B8D7D44417C"]	{"s_sg_acc":["L778972-F4"],"s_sg_dat":["L778972-F3"],"s_sg_gen":["L778972-F2"],"s_sg_nom":["L778972-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"provisional_inference","s_pl_dat":"provisional_inference","s_pl_gen":"provisional_inference","s_pl_nom":"provisional_inference","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	8bb3f96911e0f2de8e2180f46a74b31729151c985eee33fe60d999a41bd7607d	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Wiederlesen"	"Wiederlesen"	"Wiederlesen"	"Wiederlesens"	"Wiederlesen"	"Wiederlesen"	"Wiederlesen"	"Wiederlesen"	"neuter"	"Wiederlesen"	"wiederlesen"	"wiederlesen"	"wiederlesen"	"wiederlesens"	"wiederlesen"	"wiederlesen"	"wiederlesen"	"wiederlesen"	"wiederlesen"	"bind"
wdn_000108_N	L779575	["L779575"]	["0901eef4ab89eb46a968554d81b75e98d0a534c6130a14fbaac3a015181e71e4"]	"Tiermehl"	regular_neuter	no	wdn_000108_p007	mkN_two	P.mkN "Tiermehl" "Tiermehle" P.neuter	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L779575$7D753C80-37F6-46D6-ACB6-781CDEF18C2D"]	{"s_pl_acc":["L779575-F8"],"s_pl_dat":["L779575-F6"],"s_pl_gen":["L779575-F4"],"s_pl_nom":["L779575-F2"],"s_sg_acc":["L779575-F7"],"s_sg_dat":["L779575-F5"],"s_sg_gen":["L779575-F3"],"s_sg_nom":["L779575-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	cbd5f7965b9ed1b34ddfb527ec8f7cd80715e9971f925e69a52d2cd6f9464d88	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Tiermehl"	"Tiermehl"	"Tiermehl"	"Tiermehles"	"Tiermehle"	"Tiermehle"	"Tiermehlen"	"Tiermehle"	"neuter"	"Tiermehl"	"tiermehl"	"tiermehl"	"tiermehl"	"tiermehles"	"tiermehle"	"tiermehle"	"tiermehlen"	"tiermehle"	"tiermehl"	"bind"
wdn_000109_N	L780202	["L780202"]	["1c58ccb3818b3fb409437a2ca8dc3e32c11b8786dbb8f369633f11146e29cb12"]	"Maschinenkraft"	regular_feminine	no	wdn_000109_p007	mkN_two	P.mkN "Maschinenkraft" "Maschinenkräfte" P.feminine	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L780202$B979337C-6415-4384-8A24-669A9DB5ED16"]	{"s_pl_acc":["L780202-F8"],"s_pl_dat":["L780202-F6"],"s_pl_gen":["L780202-F4"],"s_pl_nom":["L780202-F2"],"s_sg_acc":["L780202-F7"],"s_sg_dat":["L780202-F5"],"s_sg_gen":["L780202-F3"],"s_sg_nom":["L780202-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	56a8aa5b299dac3807c97b5209772494a7a082980588cd7536520088e1e5d537	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Maschinenkraft"	"Maschinenkraft"	"Maschinenkraft"	"Maschinenkraft"	"Maschinenkräfte"	"Maschinenkräfte"	"Maschinenkräften"	"Maschinenkräfte"	"feminine"	"Maschinenkraft"	"maschinenkraft"	"maschinenkraft"	"maschinenkraft"	"maschinenkraft"	"maschinenkräfte"	"maschinenkräfte"	"maschinenkräften"	"maschinenkräfte"	"maschinenkraft"	"bind"
wdn_000110_N	L781678	["L781678"]	["a9c7fba4c5362b1d135d0c7fadc76f8d85ec8c7273cb0a486488b8e9e36e833c"]	"Muffin"	invariant_plural	no	wdn_000110_p006	invarPlN_two	P.invarPlN "Muffin" "Muffins" P.masculine	2	complete	exact_source_evidence	provisional	sampled	none_recorded	["L781678$0BB36AB1-FBA3-44E8-88BE-596C499AB1CF"]	{"s_pl_acc":["L781678-F8"],"s_pl_dat":["L781678-F6"],"s_pl_gen":["L781678-F4"],"s_pl_nom":["L781678-F2"],"s_sg_acc":["L781678-F7"],"s_sg_dat":["L781678-F5"],"s_sg_gen":["L781678-F3"],"s_sg_nom":["L781678-F1"]}	[]	{"co":"provisional_inference","csep":"provisional_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	c7b9b936d63bf7426cec8aaad4263cf1cc4a353460fcb1e209dbf5a4070d5da2	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Muffin"	"Muffin"	"Muffin"	"Muffins"	"Muffins"	"Muffins"	"Muffins"	"Muffins"	"masculine"	"Muffin"	"muffin"	"muffin"	"muffin"	"muffins"	"muffins"	"muffins"	"muffins"	"muffins"	"muffin"	"bind"
wdn_000111_N	L782669	["L782669"]	["b03ca00a0d542958e82cef28e81805cbb5525dfe620b86cfc212056acac9c58f"]	"Riester-Rente"	hyphenated	no	wdn_000111_p001	mkN_lemma	P.mkN "Riester-Rente"	1	complete	exact_source_evidence	provisional	sampled	none_recorded	["L782669$721DB9BC-E0A2-437A-A7B1-984701E9466D"]	{"s_pl_acc":["L782669-F8"],"s_pl_dat":["L782669-F7"],"s_pl_gen":["L782669-F6"],"s_pl_nom":["L782669-F5"],"s_sg_acc":["L782669-F4"],"s_sg_dat":["L782669-F3"],"s_sg_gen":["L782669-F2"],"s_sg_nom":["L782669-F1"]}	[]	{"co":"provisional_inference","csep":"reviewed_inference","gender":"source_exact","s_pl_acc":"source_exact","s_pl_dat":"source_exact","s_pl_gen":"source_exact","s_pl_nom":"source_exact","s_sg_acc":"source_exact","s_sg_dat":"source_exact","s_sg_gen":"source_exact","s_sg_nom":"source_exact","uncap_co":"reviewed_inference","uncap_s_pl_acc":"reviewed_inference","uncap_s_pl_dat":"reviewed_inference","uncap_s_pl_gen":"reviewed_inference","uncap_s_pl_nom":"reviewed_inference","uncap_s_sg_acc":"reviewed_inference","uncap_s_sg_dat":"reviewed_inference","uncap_s_sg_gen":"reviewed_inference","uncap_s_sg_nom":"reviewed_inference"}	yes	ab4aed8e1df421eda098e2b1b570e367bbf5b76f03460f3fd6788612912dfb41	537756d1f474dff804f2564fc787e3f6777d12b4b73dd31811dcf66f04d6bea4	"Riester-Rente"	"Riester-Rente"	"Riester-Rente"	"Riester-Rente"	"Riester-Renten"	"Riester-Renten"	"Riester-Renten"	"Riester-Renten"	"feminine"	"Riester-Renten"	"Riester-Rente"	"Riester-Rente"	"Riester-Rente"	"Riester-Rente"	"Riester-Renten"	"Riester-Renten"	"Riester-Renten"	"Riester-Renten"	"Riester-Renten"	"hyphen"
